Institution,Service,URL,Times_found
University of North Carolina at Chapel Hill,Data_visualization_software_consult,https://guides.lib.unc.edu/lorinbruckner,1
University of North Carolina at Chapel Hill,Data_visualization_software_instruction,https://guides.lib.unc.edu/DataViz/reading,1
University of North Carolina at Chapel Hill,Data_visualization_software_instruction,https://guides.lib.unc.edu/lorinbruckner,1
University of North Carolina at Chapel Hill,Data_visualization_software_web,http://learndataviz.web.unc.edu/,1
University of North Carolina at Chapel Hill,Data_visualization_software_web,https://guides.lib.unc.edu/DataViz/basics,1
University of North Carolina at Chapel Hill,DMPTool,https://guides.lib.unc.edu/researchdatatoolkit/tools,2
University of North Carolina at Chapel Hill,Geospatial_consult,https://library.unc.edu/data/gis-assistance/,2
University of North Carolina at Chapel Hill,Geospatial_software_consult,https://library.unc.edu/data/gis-assistance/,2
University of North Carolina at Chapel Hill,Geospatial_software_instruction,https://guides.lib.unc.edu/software/training,2
University of North Carolina at Chapel Hill,Geospatial_software_web,https://guides.lib.unc.edu/software/data-vis,1
University of North Carolina at Chapel Hill,Geospatial_software_web,https://guides.lib.unc.edu/software/software,1
University of North Carolina at Chapel Hill,Geospatial_web,https://guides.lib.unc.edu/citedata/additional,1
University of North Carolina at Chapel Hill,Geospatial_web,https://guides.lib.unc.edu/spatialdata/getting-started,1
University of North Carolina at Chapel Hill,OSF,https://guides.lib.unc.edu/researchdatatoolkit/tools,2
University of North Carolina at Chapel Hill,Reproducible_research,https://guides.lib.unc.edu/systematic-reviews,1
University of North Carolina at Chapel Hill,Statistical_consulting,https://library.unc.edu/hub/services/statistical-consulting/,2
University of North Carolina at Chapel Hill,Text_data_mining,https://guides.lib.unc.edu/dhatcarolina/skills,1
University of North Carolina at Chapel Hill,Version_control,https://guides.lib.unc.edu/intro-git-workshop,2
University of North Carolina at Chapel Hill,Web_scraping,https://guides.lib.unc.edu/dhatcarolina/skills,1
University of Oregon,Aerial_imagery,https://library.uoregon.edu/aerial-photography-collection,1
University of Oregon,Aerial_imagery,https://library.uoregon.edu/map/or/gis_or_city,1
University of Oregon,Data_analysis_consult,https://library.uoregon.edu/research-data-management/consultations,1
University of Oregon,Data_analysis_instruction,https://researchguides.uoregon.edu/c.php?g=567658&p=3987370,1
University of Oregon,Data_analysis_instruction,https://researchguides.uoregon.edu/library_workshops/python,1
University of Oregon,Data_analysis_web,https://researchguides.uoregon.edu/c.php?g=567658&p=3940646,1
University of Oregon,Data_analysis_web,https://researchguides.uoregon.edu/c.php?g=567658&p=3987370,1
University of Oregon,Data_management_consult,https://library.uoregon.edu/data-services/contact,1
University of Oregon,Data_management_instruction,https://researchguides.uoregon.edu/data-management/services,1
University of Oregon,Data_management_plans_consult,https://library.uoregon.edu/data-services/contact,1
University of Oregon,Data_management_plans_instruction,https://researchguides.uoregon.edu/data-management,1
University of Oregon,Data_management_plans_instruction,https://researchguides.uoregon.edu/library_workshops/DMPtool,1
University of Oregon,Data_management_plans_web,https://researchguides.uoregon.edu/data-management,1
University of Oregon,Data_management_plans_web,https://researchguides.uoregon.edu/data-management/dmp,1
University of Oregon,Data_management_web,https://researchguides.uoregon.edu/data-management/services,2
University of Oregon,Data_repository,https://researchguides.uoregon.edu/data-management/archiving,1
University of Oregon,Data_repository,https://researchguides.uoregon.edu/scholarsbank/faculty-publishing-data,1
University of Oregon,Data_visualization_software_consult,https://library.uoregon.edu/psc-visualization-lab,1
University of Oregon,Data_visualization_software_instruction,https://library.uoregon.edu/psc-visualization-lab,1
University of Oregon,Data_visualization_software_instruction,https://researchguides.uoregon.edu/library_workshops/r,1
University of Oregon,Data_visualization_software_web,https://library.uoregon.edu/scilib/psc-visualization-lab-resources,1
University of Oregon,DMPTool,https://researchguides.uoregon.edu/dmp-tool,2
University of Oregon,Electronic_lab_notebooks,http://researchguides.uoregon.edu/library_workshops/digital_projects,1
University of Oregon,Geospatial_consult,http://researchguides.uoregon.edu/gis/guide,1
University of Oregon,Geospatial_instruction,https://researchguides.uoregon.edu/gis/data,1
University of Oregon,Geospatial_software_consult,http://researchguides.uoregon.edu/gis/guide,1
University of Oregon,Geospatial_software_instruction,https://library.uoregon.edu/portland/gis,1
University of Oregon,Geospatial_software_web,http://researchguides.uoregon.edu/gis/uo-resources,1
University of Oregon,Geospatial_software_web,https://library.uoregon.edu/map/general_libInfo/library_checkout,1
University of Oregon,Geospatial_web,https://library.uoregon.edu/dc/dlc/geospatialdata.html,1
University of Oregon,Geospatial_web,https://library.uoregon.edu/map/gis_data/data_in_commons,1
University of Oregon,OSF,http://researchguides.uoregon.edu/library_workshops/using_osf,1
University of Oregon,OSF,https://researchguides.uoregon.edu/library_workshops/digital_projects,1
University of Oregon,Statistical_consulting,https://library.uoregon.edu/research-data-management/consultations,2
University of Oregon,Text_data_mining,https://library.uoregon.edu/digital-scholarship-workshop-demand-tbd,1
University of Oregon,Version_control,http://researchguides.uoregon.edu/library_workshops/version_control,1
University of Oregon,Version_control,https://researchguides.uoregon.edu/library_workshops/version_control,1
University of Southern California,Aerial_imagery,https://libguides.usc.edu/spatial,1
University of Southern California,Data_analysis_consult,https://libguides.usc.edu/healthsciences/nml-bioinfo,1
University of Southern California,Data_analysis_web,https://libguides.usc.edu/c.php?g=234919,1
University of Southern California,Data_management_instruction,https://libguides.usc.edu/CER_RDM,1
University of Southern California,Data_management_plans_instruction,https://libguides.usc.edu/CER_RDM,1
University of Southern California,Data_management_plans_web,https://libguides.usc.edu/datareference,1
University of Southern California,Data_management_web,https://libraries.usc.edu/databases/dataverse,1
University of Southern California,Data_repository,https://libraries.usc.edu/article/usc-digital-repository-shapes-future-archiving,1
University of Southern California,Data_visualization_software_instruction,https://libraries.usc.edu/events/usc-libraries-data-and-visualization-workshops-0,1
University of Southern California,Data_visualization_software_web,https://libguides.usc.edu/visualizeLA,1
University of Southern California,DMPTool,https://libguides.usc.edu/CER_RDM,1
University of Southern California,Geospatial_instruction,https://libguides.usc.edu/spatial,1
University of Southern California,Geospatial_software_web,https://libguides.usc.edu/c.php?g=235195&p=1560665,1
University of Southern California,Geospatial_web,https://libguides.usc.edu/c.php?g=235195&p=1562120,1
University of Southern California,Geospatial_web,https://libguides.usc.edu/prf.php?account_id=24691,1
University of Southern California,OSF,https://libguides.usc.edu/CER_RDM,1
University of Southern California,Reproducible_research,https://libguides.usc.edu/CER_RDM,1
University of Southern California,Statistical_consulting,http://norris.usc.libguides.com/content.php?pid=51351,1
University of Southern California,Text_data_mining,https://libguides.usc.edu/contentmining,1
University of Texas at Austin,Aerial_imagery,https://www.lib.utexas.edu/events/356,1
University of Texas at Austin,Carpentries,https://www.lib.utexas.edu/events/285,2
University of Texas at Austin,Data_analysis_instruction,https://www.lib.utexas.edu/events/234,1
University of Texas at Austin,Data_analysis_web,https://guides.lib.utexas.edu/datalab/home,1
University of Texas at Austin,Data_management_consult,https://www.lib.utexas.edu/research-help-support/research-data-services,2
University of Texas at Austin,Data_management_instruction,https://guides.lib.utexas.edu/data-and-donuts/managing-research-data,1
University of Texas at Austin,Data_management_plans_consult,https://www.lib.utexas.edu/research-help-support/research-data-services,2
University of Texas at Austin,Data_management_plans_web,https://guides.lib.utexas.edu/DMP,1
University of Texas at Austin,Data_management_plans_web,https://www.lib.utexas.edu/research-help-support/research-data-services,1
University of Texas at Austin,Data_repository,https://data.tdl.org/,1
University of Texas at Austin,Data_repository,https://guides.lib.utexas.edu/c.php?g=1020955&p=7429419,1
University of Texas at Austin,Data_visualization_software_instruction,https://guides.lib.utexas.edu/c.php?g=494171&p=5550738,1
University of Texas at Austin,Data_visualization_software_instruction,https://www.lib.utexas.edu/events/312,1
University of Texas at Austin,Data_visualization_software_web,https://guides.lib.utexas.edu/data-visualization,1
University of Texas at Austin,DMPTool,https://guides.lib.utexas.edu/c.php?g=1020955&p=7395489,1
University of Texas at Austin,DMPTool,https://www.lib.utexas.edu/research-help-support/research-data-services,1
University of Texas at Austin,Geospatial_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,1
University of Texas at Austin,Geospatial_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,1
University of Texas at Austin,Geospatial_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,1
University of Texas at Austin,Geospatial_software_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,1
University of Texas at Austin,Geospatial_software_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,1
University of Texas at Austin,Geospatial_software_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,1
University of Texas at Austin,Geospatial_software_web,https://guides.lib.utexas.edu/gis,1
University of Texas at Austin,Geospatial_software_web,https://guides.lib.utexas.edu/gis/install-gis-software,1
University of Texas at Austin,Geospatial_web,https://guides.lib.utexas.edu/gis,1
University of Texas at Austin,Geospatial_web,https://guides.lib.utexas.edu/gis/gis-events-and-resources,1
University of Texas at Austin,Text_data_mining,https://www.lib.utexas.edu/events/238,1
University of Texas at Austin,Text_data_mining,https://www.lib.utexas.edu/events/68,1
University of Texas at Austin,Version_control,https://guides.lib.utexas.edu/c.php?g=494171&p=5550739,1
University of Texas at Austin,Version_control,https://www.lib.utexas.edu/events/76,1
University of Texas at Austin,Web_scraping,https://www.lib.utexas.edu/events/238,2
University of Utah,Aerial_imagery,https://campusguides.lib.utah.edu/c.php?g=160828&p=1054034,2
University of Utah,Data_analysis_instruction,https://campusguides.lib.utah.edu/c.php?g=893558&p=6660727,1
University of Utah,Data_analysis_web,https://campusguides.lib.utah.edu/c.php?g=893558&p=6425370,1
University of Utah,Data_analysis_web,https://lib.utah.edu/services/knowledge-commons/software.php,1
University of Utah,Data_management_consult,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090992,1
University of Utah,Data_management_consult,https://lib.utah.edu/services/data-management/consultations.php,1
University of Utah,Data_management_instruction,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090992,1
University of Utah,Data_management_instruction,https://lib.utah.edu/services/data-management/education-training.php,1
University of Utah,Data_management_plans_consult,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,1
University of Utah,Data_management_plans_consult,https://lib.utah.edu/services/data-management/plans.php,1
University of Utah,Data_management_plans_instruction,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,1
University of Utah,Data_management_plans_instruction,https://lib.utah.edu/services/data-management/education-training.php,1
University of Utah,Data_management_plans_web,http://campusguides.lib.utah.edu/c.php?g=160412&p=1051780,1
University of Utah,Data_management_plans_web,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090997,1
University of Utah,Data_management_web,http://campusguides.lib.utah.edu/researchdata,1
University of Utah,Data_management_web,https://campusguides.lib.utah.edu/c.php?g=246386&p=2090992,1
University of Utah,Data_repository,https://campusguides.lib.utah.edu/data_repositories,1
University of Utah,Data_repository,https://lib.utah.edu/services/data-management/consultations.php,1
University of Utah,Data_visualization_software_instruction,https://campusguides.lib.utah.edu/c.php?g=160571&p=1050556,1
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=160762&p=1050352,1
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=893558&p=6444106,1
University of Utah,DMPTool,http://campusguides.lib.utah.edu/c.php?g=160412&p=1051780,1
University of Utah,DMPTool,https://campusguides.lib.utah.edu/c.php?g=160844&p=1050780,1
University of Utah,Electronic_lab_notebooks,http://campusguides.lib.utah.edu/ELNs,1
University of Utah,Electronic_lab_notebooks,https://campusguides.lib.utah.edu/ELNs,1
University of Utah,Geospatial_consult,https://lib.utah.edu/services/geospatial/services.php,1
University of Utah,Geospatial_instruction,https://campusguides.lib.utah.edu/c.php?g=160707&p=1051857,1
University of Utah,Geospatial_instruction,https://lib.utah.edu/services/geospatial/services.php,1
University of Utah,Geospatial_software_consult,https://lib.utah.edu/services/geospatial/training-materials.php,1
University of Utah,Geospatial_software_instruction,https://campusguides.lib.utah.edu/c.php?g=160702,1
University of Utah,Geospatial_software_instruction,https://lib.utah.edu/services/geospatial/training-materials.php,1
University of Utah,Geospatial_software_web,https://campusguides.lib.utah.edu/c.php?g=160702&p=1052576,1
University of Utah,Geospatial_software_web,https://lib.utah.edu/services/geospatial/training-materials.php,1
University of Utah,Geospatial_web,https://campusguides.lib.utah.edu/c.php?g=160707&p=1052255,1
University of Utah,Geospatial_web,https://lib.utah.edu/services/geospatial/services.php,1
University of Utah,OSF,https://campusguides.lib.utah.edu/reproducibility/toolkit,1
University of Utah,Reproducible_research,https://campusguides.lib.utah.edu/reproducibility,2
University of Utah,Statistical_consulting,http://campusguides.lib.utah.edu/SAS,1
University of Utah,Statistical_consulting,https://lib.utah.edu/services/stats-ta.php,1
University of Utah,Text_data_mining,https://campusguides.lib.utah.edu/miningengineering/texts,1
University of Utah,Version_control,https://campusguides.lib.utah.edu/reproducibility/toolkit,1
University of Utah,Version_control,https://campusguides.lib.utah.edu/srch.php?tag=GitHub&default_lg=1,1
University of Utah,Web_scraping,https://campusguides.lib.utah.edu/c.php?g=893558&p=6660727,1
University of Washington,Aerial_imagery,https://guides.lib.uw.edu/research/gis/imagery_available,1
University of Washington,Aerial_imagery,https://guides.lib.uw.edu/research/maps/aerial_photography,1
University of Washington,Data_analysis_instruction,https://guides.lib.uw.edu/research/dstools/help,1
University of Washington,Data_analysis_web,https://guides.lib.uw.edu/hsl/data/analyze,1
University of Washington,Data_analysis_web,https://guides.lib.uw.edu/research/dstools/help,1
University of Washington,Data_management_consult,https://www.lib.washington.edu/digitalscholarship/services/data,1
University of Washington,Data_management_instruction,https://guides.lib.uw.edu/research/dmg,1
University of Washington,Data_management_instruction,https://www.lib.washington.edu/digitalscholarship/hacking-the-academy-programming-series,1
University of Washington,Data_management_plans_consult,https://guides.lib.uw.edu/research/dmg/dmp,2
University of Washington,Data_management_plans_instruction,https://guides.lib.uw.edu/research/dmg/dmp,1
University of Washington,Data_management_plans_instruction,https://www.lib.washington.edu/digitalscholarship/hacking-the-academy-programming-series,1
University of Washington,Data_management_plans_web,https://guides.lib.uw.edu/research/dmg/dmp,2
University of Washington,Data_management_web,https://guides.lib.uw.edu/friendly.php?s=research/dmg,1
University of Washington,Data_management_web,https://guides.lib.uw.edu/research/dmg,1
University of Washington,Data_repository,https://guides.lib.uw.edu/hsl/data/find,1
University of Washington,Data_repository,https://guides.lib.uw.edu/research/dmg/ssp,1
University of Washington,Data_visualization_software_instruction,https://guides.lib.uw.edu/hsl/data/analyze#s-lg-box-1908365,1
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/hsl/data/analyze,1
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/research/dstools/visualize,1
University of Washington,DMPTool,https://guides.lib.uw.edu/research/dmg/home,1
University of Washington,DMPTool,https://www.lib.washington.edu/dataservices/tools/dmptool,1
University of Washington,Electronic_lab_notebooks,https://guides.lib.uw.edu/research/ELN,2
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/home,1
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/resources,1
University of Washington,Geospatial_software_consult,https://guides.lib.uw.edu/research/gis/resources,2
University of Washington,Geospatial_software_web,https://guides.lib.uw.edu/research/gis/resources,2
University of Washington,Geospatial_web,https://guides.lib.uw.edu/research/gis/data_sites,1
University of Washington,Geospatial_web,https://guides.lib.uw.edu/research/gis/home,1
University of Washington,OSF,https://guides.lib.uw.edu/research/osf,1
University of Washington,OSF,https://www.lib.washington.edu/dataservices/tools/osf,1
University of Washington,Reproducible_research,https://guides.lib.uw.edu/research/reproducibility,2
University of Washington,Statistical_consulting,https://guides.lib.uw.edu/research/dstools/help,1
University of Washington,Text_data_mining,https://guides.lib.uw.edu/research/dstools/tdm,2
University of Washington,Version_control,https://guides.lib.uw.edu/research/reproducibility/robust-coding,1
University of Washington,Web_scraping,https://guides.lib.uw.edu/dsjapan/tools,1
"University of Wisconsin, Madison",Aerial_imagery,https://geography.wisc.edu/maplibrary/aerial-photography/,1
"University of Wisconsin, Madison",Carpentries,https://ebling.library.wisc.edu/2020/05/14/data-carpentry-on-zoom/,1
"University of Wisconsin, Madison",Data_analysis_instruction,https://researchguides.library.wisc.edu/R/why,1
"University of Wisconsin, Madison",Data_analysis_web,https://researchguides.library.wisc.edu/R,1
"University of Wisconsin, Madison",Data_management_consult,https://researchdata.wisc.edu/consultations/,1
"University of Wisconsin, Madison",Data_management_instruction,https://researchdata.wisc.edu/our-services/,1
"University of Wisconsin, Madison",Data_management_plans_consult,https://researchdata.wisc.edu/our-services/,1
"University of Wisconsin, Madison",Data_management_plans_instruction,https://researchdata.wisc.edu/our-services/,1
"University of Wisconsin, Madison",Data_management_plans_web,https://researchdata.wisc.edu/dmp-introduction/,1
"University of Wisconsin, Madison",Data_management_web,https://lo.library.wisc.edu/research_data_mgmt/,1
"University of Wisconsin, Madison",Data_repository,https://www.library.wisc.edu/digital-library-services/minds/,1
"University of Wisconsin, Madison",Data_visualization_software_instruction,https://researchguides.library.wisc.edu/R/why,1
"University of Wisconsin, Madison",Data_visualization_software_web,https://researchguides.library.wisc.edu/R/ggplot2,1
"University of Wisconsin, Madison",DMPTool,https://researchdata.wisc.edu/dmp-use-dmptool-to-write-your-dmp/,1
"University of Wisconsin, Madison",Electronic_lab_notebooks,https://eln.wisc.edu/,1
"University of Wisconsin, Madison",Geospatial_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,1
"University of Wisconsin, Madison",Geospatial_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,1
"University of Wisconsin, Madison",Geospatial_software_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,1
"University of Wisconsin, Madison",Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,1
"University of Wisconsin, Madison",Geospatial_software_web,https://researchguides.library.wisc.edu/c.php?g=178144&p=1169833,1
"University of Wisconsin, Madison",Geospatial_web,https://researchguides.library.wisc.edu/GIS,1
"University of Wisconsin, Madison",Text_data_mining,https://researchguides.library.wisc.edu/c.php?g=246897&p=1645187,1
"University of Wisconsin, Madison",Version_control,https://researchguides.library.wisc.edu/R/git,1
Washington State University,Aerial_imagery,http://forestry.wsu.edu/wp-content/.../Mapping-Spatial-Resources-Handout.pdf,1
Washington State University,Aerial_imagery,https://geography.wisc.edu/maplibrary/aerial-photography/,1
Washington State University,Carpentries,http://ebling.library.wisc.edu/2019/05/13/data-carpentry-workshop/,1
Washington State University,Data_analysis_consult,https://ciser.wsu.edu/initial-meeting-request/,1
Washington State University,Data_analysis_instruction,https://ciser.wsu.edu/events-workshops/,1
Washington State University,Data_analysis_web,https://atl.wsu.edu/assessment-toolkits/assessment-data-analysis-toolkit/,1
Washington State University,Data_analysis_web,https://libguides.libraries.wsu.edu/dataviz/programming,1
Washington State University,Data_management_consult,https://libguides.libraries.wsu.edu/rdmlibguide/training,1
Washington State University,Data_management_instruction,https://cereo.wsu.edu/data-management-workshops/,1
Washington State University,Data_management_instruction,https://libguides.libraries.wsu.edu/rdmlibguide/training,1
Washington State University,Data_management_instruction,https://lo.library.wisc.edu/research_data_mgmt/,1
Washington State University,Data_management_plans_consult,https://libguides.libraries.wsu.edu/datamanagement/introduction,1
Washington State University,Data_management_plans_instruction,https://libguides.libraries.wsu.edu/datamanagement,1
Washington State University,Data_management_plans_web,https://libguides.libraries.wsu.edu/datamanagement,1
Washington State University,Data_management_plans_web,https://libguides.libraries.wsu.edu/datamanagement/datasharing,1
Washington State University,Data_management_web,https://libguides.libraries.wsu.edu/rdmlibguide,2
Washington State University,Data_management_web,https://lo.library.wisc.edu/research_data_lifecycle/story_html5.html,1
Washington State University,Data_repository,https://libguides.libraries.wsu.edu/datamanagement/datastorage,2
Washington State University,Data_repository,https://www.library.wisc.edu/digital-library-services/,1
Washington State University,Data_visualization_software_instruction,https://libguides.libraries.wsu.edu/dataviz/programming,1
Washington State University,Data_visualization_software_web,https://designlab.wisc.edu/tag/data-visualization/,1
Washington State University,Data_visualization_software_web,https://libguides.libraries.wsu.edu/dataviz,2
Washington State University,DMPTool,http://ebling.library.wisc.edu/2019/02/19/dmptool-will-help-manage-your-data-upcoming-workshops/,1
Washington State University,DMPTool,https://libguides.libraries.wsu.edu/datamanagement/dmp,2
Washington State University,Electronic_lab_notebooks,http://ebling.library.wisc.edu/2018/07/19/electronic-lab-notebooks-all-invited/,1
Washington State University,Electronic_lab_notebooks,http://libguides.libraries.wsu.edu/rdmlibguide/metadata,1
Washington State University,Geospatial_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,1
Washington State University,Geospatial_consult,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959555,2
Washington State University,Geospatial_instruction,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959556,1
Washington State University,Geospatial_software_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,1
Washington State University,Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=7290067,1
Washington State University,Geospatial_software_web,https://geography.wisc.edu/maplibrary/geospatial-data-resources-u-s/,1
Washington State University,Geospatial_software_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959555,1
Washington State University,Geospatial_software_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959556,1
Washington State University,Geospatial_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959554,1
Washington State University,Geospatial_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959560,1
Washington State University,Geospatial_web,https://researchguides.library.wisc.edu/GIS,1
Washington State University,OSF,https://libguides.libraries.wsu.edu/lovedataweek,1
Washington State University,Reproducible_research,https://libguides.libraries.wsu.edu/lovedataweek,1
Washington State University,Statistical_consulting,https://ciser.wsu.edu/consulting/,1
Washington State University,Statistical_consulting,https://researchguides.library.wisc.edu/health-statistics,1
Washington State University,Text_data_mining,https://libguides.libraries.wsu.edu/c.php?g=388821&p=2638273,1
Washington State University,Text_data_mining,https://www.library.wisc.edu/digital-library-services/uwdcc/resources-documentation/guidelines-for-markup-of-electronic-texts/,1
Washington State University,Version_control,https://cereo.wsu.edu/2018/03/16/github-version-control-collaboration/,1
